name,n,base_mean,base_std,base_ci_lower,base_ci_upper,pruned_mean,pruned_std,pruned_ci_lower,pruned_ci_upper,degradation,effect_size_cohens_d,p_value_ttest,significant_ttest,p_value_wilcoxon,significant_wilcoxon,model,p_value_bonferroni,significant_bonferroni,p_value_fdr,significant_fdr
previous_token_heads,3000,0.12393180280923843,1.5586285591125488,0.07256693281233317,0.18349278680980205,0.045327238738536835,1.155157208442688,0.0025362174375914075,0.08455425668507814,0.6342566013336182,0.04203153774142265,0.021415890111182546,True,0.030139543698970206,True,random_attention_heads_sparsity70,1.0,False,0.02676986263897818,True
duplicate_token_heads,2000,0.24942956864833832,1.6057902574539185,0.17567712888121606,0.3149590827524662,0.045327235013246536,1.155157208442688,-0.004580738046206531,0.09081822521984577,0.8182764053344727,0.10684379935264587,1.9086754649677457e-06,True,8.850135239183542e-06,True,random_attention_heads_sparsity70,0.00011452052789806475,True,3.4703190272140826e-06,True
induction_heads,5000,0.2968946397304535,1.539828896522522,0.2531622782349587,0.33956236243247984,0.042283087968826294,1.1535735130310059,0.009757613507099451,0.0741876795887947,0.857582151889801,0.13629348576068878,8.668268106673083e-22,True,2.3922862039394617e-20,True,random_attention_heads_sparsity70,5.2009608640038503e-20,True,3.467307242669233e-21,True
s_inhibition_heads,4000,0.7903801202774048,1.5315221548080444,0.7414389461278915,0.8390510469675064,0.0699954479932785,1.1595584154129028,0.03609798476099969,0.10741323828697204,0.9114407300949097,0.38633647561073303,5.497956058223765e-123,True,1.2087095614255584e-111,True,random_attention_heads_sparsity70,3.298773634934259e-121,True,3.298773634934259e-121,True
name_mover_heads,5000,0.19612623751163483,1.5362884998321533,0.15169463828206065,0.23740964718163013,0.017756810411810875,1.1511311531066895,-0.013659825571812686,0.04628600422292948,0.9094623923301697,0.09669552743434906,9.073606916529189e-12,True,1.1292216729372459e-12,True,random_attention_heads_sparsity70,5.444164149917513e-10,True,2.0939092884298125e-11,True
negative_name_mover_heads,2000,-0.8228709101676941,1.951327919960022,-0.9075149983167649,-0.7327248707413674,0.06107030436396599,1.1560968160629272,0.010453299456276,0.10989345721900463,1.0742161273956299,-0.4044957458972931,7.926323046507302e-68,True,4.449849686984348e-58,True,random_attention_heads_sparsity70,4.755793827904381e-66,True,1.1889484569760953e-66,True
backup_name_mover_heads,5000,0.13731375336647034,1.511139154434204,0.09405068326741459,0.17637599334120752,0.03631686419248581,1.1524184942245483,0.004380222945474092,0.06871240697801113,0.7355191111564636,0.05514233186841011,9.795264467007485e-05,True,0.00016277532099974804,True,random_attention_heads_sparsity70,0.005877158680204491,True,0.00015466207053169715,True
all_heads,26000,0.21300409734249115,1.6182602643966675,0.1933121606707573,0.2330491367727518,0.04271317273378372,1.1544209718704224,0.029352614562958484,0.056433541141450404,0.7994725108146667,0.08861939609050751,3.8237588373994585e-46,True,6.276852828903837e-50,True,random_attention_heads_sparsity70,2.294255302439675e-44,True,2.867819128049594e-45,True
all_paths,12000,0.26731497049331665,1.5262984037399292,0.23787198550999164,0.296215908229351,0.052786264568567276,1.156022071838379,0.03142622862942517,0.07351488452404736,0.8025315999984741,0.11553201824426651,1.7863434550650773e-36,True,1.5160060857227808e-33,True,random_attention_heads_sparsity70,1.0718060730390463e-34,True,8.931717275325385e-36,True
DT→S-INH_paths,2000,0.22485706210136414,1.5468697547912598,0.1629536259919405,0.2910585798323154,0.045327235013246536,1.155157208442688,-0.0037558178708422887,0.09624348692595959,0.7984175682067871,0.0964215099811554,1.7040108224275397e-05,True,4.5184395190170396e-05,True,random_attention_heads_sparsity70,0.0010224064934565237,True,2.8400180373792328e-05,True
IND→BNM_paths,2000,0.10793275386095047,1.5315563678741455,0.04085214491933586,0.1758551139384508,0.045327235013246536,1.155157208442688,-0.00596681151073426,0.09710012283176184,0.5800418853759766,0.03386512026190758,0.13015463334484828,False,0.14610368801716433,False,random_attention_heads_sparsity70,1.0,False,0.1473448679375641,False
IND→NM_paths,2000,0.11626216024160385,1.5344535112380981,0.05263224048539996,0.18142100758850574,0.045327235013246536,1.155157208442688,-0.003845586493844153,0.09495442081242796,0.6101290583610535,0.03826924040913582,0.0872317220605004,False,0.0964042688824706,False,random_attention_heads_sparsity70,1.0,False,0.10467806647260047,False
PT→IND_paths,2000,0.11462796479463577,1.5181773900985718,0.04764022966846824,0.1755065556615591,0.045327235013246536,1.155157208442688,-0.0034808563883416328,0.09354181494563818,0.6045708656311035,0.03777926787734032,0.09135282815800778,False,0.11392363134955337,False,random_attention_heads_sparsity70,1.0,False,0.10747391548000916,False
S-INH→NM_paths,2000,0.659927248954773,1.474485158920288,0.5925066456198692,0.7223872810602188,0.07029077410697937,1.158109188079834,0.01957716918550433,0.12382594086229798,0.8934870362281799,0.31829479336738586,7.555016854605548e-44,True,1.857884238964751e-40,True,random_attention_heads_sparsity70,4.533010112763329e-42,True,5.0366779030703656e-43,True
S-INH→NNM_paths,2000,0.38028284907341003,1.4714932441711426,0.31580403745174407,0.44636357128620147,0.06511788815259933,1.157096028327942,0.015215925429947676,0.11862537544220685,0.8287645578384399,0.17207954823970795,2.2286936191989687e-14,True,4.0014130909643415e-13,True,random_attention_heads_sparsity70,1.3372161715193811e-12,True,6.221030737987214e-14,True
previous_token_heads,3000,0.12393180280923843,1.5586285591125488,0.06607616394758224,0.17531304396688935,-0.03741375729441643,3.715023994445801,-0.1689576108008623,0.09071660954505203,1.3018898963928223,0.041458044201135635,0.023255660092554944,True,0.014559454375597044,True,magnitude_neurons_sparsity70,1.0,False,0.028476318480679524,True
duplicate_token_heads,2000,0.24942956864833832,1.6057902574539185,0.17472692541778087,0.3193141549825668,-0.014623443596065044,3.7269134521484375,-0.1773451272398233,0.14598331674933424,1.0586276054382324,0.06743300706148148,0.0026026330048652376,True,0.0020271272001586515,True,magnitude_neurons_sparsity70,0.15615798029191424,False,0.0036315809370212615,True
induction_heads,5000,0.2968946397304535,1.539828896522522,0.2573026157915592,0.3389196954667568,-0.010973222553730011,3.722588062286377,-0.11896672770380973,0.09588629361242056,1.0369600057601929,0.07880730926990509,2.6508365859076914e-08,True,1.0946447676056344e-08,True,magnitude_neurons_sparsity70,1.590501951544615e-06,True,5.301673171815383e-08,True
s_inhibition_heads,4000,0.7903801202774048,1.5315221548080444,0.7437764510512352,0.8384112849831581,0.013260415755212307,3.72883677482605,-0.09863738790154454,0.13654603622853753,0.9832227230072021,0.1991232931613922,1.1005746686015245e-35,True,1.4517367509537648e-34,True,magnitude_neurons_sparsity70,6.603448011609147e-34,True,5.079575393545498e-35,True
name_mover_heads,5000,0.19612623751163483,1.5362884998321533,0.15381998158991336,0.23512513637542723,-0.04399977624416351,3.724621057510376,-0.1483541902154684,0.05847857873886818,1.2243441343307495,0.0617210827767849,1.3033751744222158e-05,True,3.929875288566936e-06,True,magnitude_neurons_sparsity70,0.0007820251046533295,True,2.2343574418666556e-05,True
negative_name_mover_heads,2000,-0.8228709101676941,1.951327919960022,-0.9108938127756119,-0.7337820872664452,0.004223968368023634,3.721359968185425,-0.15655409283936023,0.16265133917331695,1.0051331520080566,-0.20455096662044525,1.4189039081257324e-19,True,8.601965722422539e-17,True,magnitude_neurons_sparsity70,8.513423448754394e-18,True,4.729679693752442e-19,True
backup_name_mover_heads,5000,0.13731375336647034,1.511139154434204,0.09743149597197773,0.17582417242228984,-0.02348748780786991,3.7255759239196777,-0.12335096932947633,0.07789796870201825,1.1710498332977295,0.041346535086631775,0.0034784202349654497,True,0.0017333430101932825,True,magnitude_neurons_sparsity70,0.20870521409792697,False,0.004743300320407432,True
all_heads,26000,0.21300409734249115,1.6182602643966675,0.1935727957636118,0.2318367760628462,-0.01816542074084282,3.723933219909668,-0.06425050180405378,0.025236631976440542,1.0852820873260498,0.058874744921922684,2.4288773639231008e-21,True,9.381737726456136e-24,True,magnitude_neurons_sparsity70,1.4573264183538604e-19,True,8.572508343258004e-21,True
all_paths,12000,0.26731497049331665,1.5262984037399292,0.2404176540672779,0.29413552209734917,-0.014059786684811115,3.7238128185272217,-0.08502130135893822,0.051144808251410705,1.0525963306427002,0.07217659056186676,2.88487352152639e-15,True,6.456428810938701e-16,True,magnitude_neurons_sparsity70,1.7309241129158339e-13,True,8.65462056457917e-15,True
DT→S-INH_paths,2000,0.22485706210136414,1.5468697547912598,0.15554572232067584,0.28901192247867585,-0.017485473304986954,3.723655939102173,-0.1850865203887224,0.1435079891234636,1.0777626037597656,0.06209173426032066,0.0055522408121899845,True,0.0045059082729970315,True,magnitude_neurons_sparsity70,0.3331344487313991,False,0.007402987749586646,True
IND→BNM_paths,2000,0.10793275386095047,1.5315563678741455,0.041972242109477524,0.1745925724506378,-0.011695039458572865,3.7251250743865967,-0.16610412821173662,0.14667769484221935,1.108354926109314,0.030723754316568375,0.16969987017655452,False,0.13099123731206785,False,magnitude_neurons_sparsity70,1.0,False,0.18512713110169585,False
IND→NM_paths,2000,0.11626216024160385,1.5344535112380981,0.049191688653081656,0.17695004045963286,-0.011555586010217667,3.724935293197632,-0.17902439348399637,0.14886960126459595,1.0993925333023071,0.03280237689614296,0.14264215167389438,False,0.10936984197273104,False,magnitude_neurons_sparsity70,1.0,False,0.1584912796376604,False
PT→IND_paths,2000,0.11462796479463577,1.5181773900985718,0.05252813240513206,0.17840161211788652,-0.028378112241625786,3.7236297130584717,-0.18567798547446718,0.1336497638374567,1.247567057609558,0.03683273494243622,0.09975673302780722,False,0.07428381209208289,False,magnitude_neurons_sparsity70,1.0,False,0.11510392272439293,False
S-INH→NM_paths,2000,0.659927248954773,1.474485158920288,0.600138832628727,0.7256907299160957,-0.008536571636795998,3.722888708114624,-0.16564468033611762,0.1667364355176687,1.0129356384277344,0.17129182815551758,2.9105202778915894e-14,True,4.9703926322687446e-14,True,magnitude_neurons_sparsity70,1.7463121667349536e-12,True,7.592661594499798e-14,True
S-INH→NNM_paths,2000,0.38028284907341003,1.4714932441711426,0.31802231967449196,0.4428487904369831,-0.006707918364554644,3.7225992679595947,-0.16975298188626764,0.15147945620119563,1.0176392793655396,0.09967624396085739,8.790130267876922e-06,True,7.3665890765481985e-06,True,magnitude_neurons_sparsity70,0.0005274078160726153,True,1.5511994590371038e-05,True
previous_token_heads,3000,0.12393180280923843,1.5586285591125488,0.06620717830955983,0.18081593886017797,0.08743999898433685,2.024818181991577,0.013663094281218948,0.163227966427803,0.29445067048072815,0.014283820055425167,0.4341431642585136,False,0.6020541543951647,False,random_neurons_sparsity70,1.0,False,0.45699280448264595,False
duplicate_token_heads,2000,0.24942956864833832,1.6057902574539185,0.17649754434823992,0.3198559448122978,0.09124429523944855,2.0245394706726074,0.006005202617961931,0.18449632674455643,0.6341881155967712,0.061376385390758514,0.006121016107140467,True,0.015247810653645258,True,random_neurons_sparsity70,0.367260966428428,False,0.007983934052791913,True
induction_heads,5000,0.2968946397304535,1.539828896522522,0.25452525094151496,0.3396654695272446,0.09137022495269775,2.024238348007202,0.03336301445961002,0.14704397916793824,0.6922469735145569,0.0799400731921196,1.6733471459844906e-08,True,1.1054671484679993e-07,True,random_neurons_sparsity70,1.0040082875906942e-06,True,3.4620975434161876e-08,True
s_inhibition_heads,4000,0.7903801202774048,1.5315221548080444,0.7450262933969498,0.8390927672386169,0.10330601781606674,2.0271201133728027,0.03983605559915304,0.1647088550031185,0.8692958354949951,0.2700505256652832,3.6141426114656205e-63,True,1.770128765763712e-58,True,random_neurons_sparsity70,2.1684855668793724e-61,True,4.336971133758745e-62,True
name_mover_heads,5000,0.19612623751163483,1.5362884998321533,0.1576584439724684,0.23928555399179458,0.08263125270605087,2.021327018737793,0.02724052174016834,0.13807903602719304,0.5786833167076111,0.04485383629798889,0.0015266153662448548,True,0.0020527742328421824,True,random_neurons_sparsity70,0.09159692197469128,False,0.0022340712676753973,True
negative_name_mover_heads,2000,-0.8228709101676941,1.951327919960022,-0.9090806856751442,-0.7405021339654922,0.09396401792764664,2.0250802040100098,0.003911945800064148,0.19421259313821793,1.1141904592514038,-0.3289044201374054,1.470482514317105e-46,True,8.928883734201499e-42,True,random_neurons_sparsity70,8.82289508590263e-45,True,1.2604135837003756e-45,True
backup_name_mover_heads,5000,0.13731375336647034,1.511139154434204,0.09500512816011905,0.18168137595057487,0.09156031161546707,2.0244600772857666,0.035682140663266186,0.15047866255044937,0.33320364356040955,0.018071437254548073,0.20140898517484088,False,0.31464232064224296,False,random_neurons_sparsity70,1.0,False,0.21579534125875807,False
all_heads,26000,0.21300409734249115,1.6182602643966675,0.1920947168022394,0.2325690884143114,0.09129884093999863,2.024329662322998,0.06522592809051275,0.11722186412662268,0.5713751912117004,0.0469198003411293,3.99326244791356e-14,True,2.372045043500837e-13,True,random_neurons_sparsity70,2.3959574687481358e-12,True,9.983156119783899e-14,True
all_paths,12000,0.26731497049331665,1.5262984037399292,0.2416489340364933,0.29544438049197197,0.0932488813996315,2.0250813961029053,0.056625417154282334,0.13091351017355918,0.6511647701263428,0.06810618191957474,9.224074323395958e-14,True,9.96399508287305e-12,True,random_neurons_sparsity70,5.534444594037575e-12,True,2.2137778376150297e-13,True
DT→S-INH_paths,2000,0.22485706210136414,1.5468697547912598,0.16272060871124266,0.2894967831671238,0.08855319023132324,2.022939443588257,0.0043215555953793495,0.17412298321723937,0.6061800718307495,0.05330723896622658,0.017247552935794566,True,0.03474151255355025,True,random_neurons_sparsity70,1.0,False,0.022018152683993063,True
IND→BNM_paths,2000,0.10793275386095047,1.5315563678741455,0.04388633649796252,0.1746804691851139,0.09212910383939743,2.0252888202667236,0.010732385376468305,0.1844756007194519,0.14642126858234406,0.006219244562089443,0.780992346495564,False,0.9156971777369179,False,random_neurons_sparsity70,1.0,False,0.780992346495564,False
IND→NM_paths,2000,0.11626216024160385,1.5344535112380981,0.051917365565896045,0.17958595268428323,0.09211305528879166,2.0251049995422363,0.0038550462166313097,0.18214042447507378,0.20771250128746033,0.009480432607233524,0.6717048959874407,False,0.8123783647770988,False,random_neurons_sparsity70,1.0,False,0.6830897247329906,False
PT→IND_paths,2000,0.11462796479463577,1.5181773900985718,0.051140240579843545,0.1848494943231344,0.08391627669334412,2.023378849029541,-0.010289649083279057,0.17347489036619662,0.2679249048233032,0.012163680978119373,0.5866120073232124,False,0.7293351461818105,False,random_neurons_sparsity70,1.0,False,0.606840007575737,False
S-INH→NM_paths,2000,0.659927248954773,1.474485158920288,0.5998183563351631,0.7235076889395714,0.10182738304138184,2.027118682861328,0.011537812813185179,0.1931056324392557,0.8456990718841553,0.2167893946170807,9.664593755699922e-22,True,2.6997121465456077e-20,True,random_neurons_sparsity70,5.798756253419954e-20,True,3.624222658387471e-21,True
S-INH→NNM_paths,2000,0.38028284907341003,1.4714932441711426,0.3167582355439663,0.4457716628909111,0.1009543314576149,2.0265936851501465,0.011341488501057035,0.19253086782991885,0.7345283031463623,0.10974161326885223,1.0018290968125885e-06,True,4.6319253895434624e-06,True,random_neurons_sparsity70,6.010974580875531e-05,True,1.8784295565236035e-06,True
previous_token_heads,3000,0.12393180280923843,1.5586285591125488,0.06619662567973136,0.17885884642601013,-0.052228499203920364,1.7968171834945679,-0.11323149930685757,0.012327168579213298,1.4214293956756592,0.07619082927703857,3.0990311591573174e-05,True,0.000543730635855206,True,magnitude_attention_heads_sparsity70,0.0018594186954943904,True,5.0254559337686225e-05,True
duplicate_token_heads,2000,0.24942956864833832,1.6057902574539185,0.1818670216947794,0.315261298418045,-0.05090818926692009,1.7996129989624023,-0.13727369382977483,0.02444404154084623,1.2040984630584717,0.12701718509197235,1.5535056450220882e-08,True,7.844330248977605e-07,True,magnitude_attention_heads_sparsity70,9.321033870132529e-07,True,3.3289406679044746e-08,True
induction_heads,5000,0.2968946397304535,1.539828896522522,0.2520107701420784,0.3412056341767311,-0.05216178670525551,1.7993505001068115,-0.10368751585483549,-0.003773696318967274,1.1756912469863892,0.15157507359981537,1.6423408717260334e-26,True,5.830965547958759e-22,True,magnitude_attention_heads_sparsity70,9.854045230356201e-25,True,7.038603735968715e-26,True
s_inhibition_heads,4000,0.7903801202774048,1.5315221548080444,0.7425349250435829,0.8398970246315003,-0.05056842043995857,1.799622654914856,-0.10615298766642807,0.009596680244430894,1.0639798641204834,0.36646759510040283,1.3680607935876794e-111,True,1.5328663959173849e-96,True,magnitude_attention_heads_sparsity70,8.208364761526076e-110,True,4.1041823807630384e-110,True
name_mover_heads,5000,0.19612623751163483,1.5362884998321533,0.15486692003905772,0.2399682316929102,-0.05056842043995857,1.799622654914856,-0.09845336768776178,0.0011582867038668933,1.257836103439331,0.10828851908445358,2.2810446039286448e-14,True,9.628347204960375e-13,True,magnitude_attention_heads_sparsity70,1.3686267623571869e-12,True,6.221030737987214e-14,True
negative_name_mover_heads,2000,-0.8228709101676941,1.951327919960022,-0.9063430964946747,-0.7359159082174301,-0.05056842043995857,1.799622654914856,-0.12656552903354168,0.022403137618675812,0.938546359539032,-0.30045652389526367,1.8756559010455508e-39,True,6.559930240599734e-34,True,magnitude_attention_heads_sparsity70,1.1253935406273305e-37,True,1.0230850369339368e-38,True
backup_name_mover_heads,5000,0.13731375336647034,1.511139154434204,0.09385414589196443,0.1794715855270624,-0.05056842043995857,1.799622654914856,-0.09682778008282183,-0.003780040220590322,1.3682690858840942,0.08243036270141602,5.956682569988033e-09,True,6.786313405558299e-07,True,magnitude_attention_heads_sparsity70,3.57400954199282e-07,True,1.3237072377751185e-08,True
all_heads,26000,0.21300409734249115,1.6182602643966675,0.19283110834658146,0.23215779140591622,-0.05109252408146858,1.7992463111877441,-0.07397616449743509,-0.029563112463802117,1.2398663759231567,0.11241106688976288,5.658251339212878e-73,True,6.614179274297722e-63,True,magnitude_attention_heads_sparsity70,3.394950803527727e-71,True,1.1316502678425756e-71,True
all_paths,12000,0.26731497049331665,1.5262984037399292,0.23968206569552422,0.2951037921011448,-0.05104631185531616,1.7995338439941406,-0.08258674405515193,-0.020645139738917354,1.1909594535827637,0.13840661942958832,1.916810837197364e-51,True,4.252221418631937e-41,True,magnitude_attention_heads_sparsity70,1.1500865023184185e-49,True,1.916810837197364e-50,True
DT→S-INH_paths,2000,0.22485706210136414,1.5468697547912598,0.15683366991579534,0.2971385300159454,-0.05065121501684189,1.7995840311050415,-0.12612971626222133,0.025664884131401767,1.2252596616744995,0.11946903169155121,1.0268719798863155e-07,True,2.6254953155459366e-06,True,magnitude_attention_heads_sparsity70,6.161231879317893e-06,True,1.987494154618675e-07,True
IND→BNM_paths,2000,0.10793275386095047,1.5315563678741455,0.03623285228386523,0.17394401617348193,-0.05151740089058876,1.799453854560852,-0.1283116154372692,0.030971712851896867,1.4773101806640625,0.06951278448104858,0.0019105474313106773,True,0.01037283751564379,True,magnitude_attention_heads_sparsity70,0.11463284587864064,False,0.0027293534733009678,True
IND→NM_paths,2000,0.11626216024160385,1.5344535112380981,0.04613842852413655,0.18693048618733882,-0.051514413207769394,1.799454927444458,-0.13326533064246177,0.0227884779218584,1.443088412284851,0.0730162188410759,0.0011148221977102875,True,0.006372590614428406,True,magnitude_attention_heads_sparsity70,0.06688933186261725,False,0.0017062885441108328,True
PT→IND_paths,2000,0.11462796479463577,1.5181773900985718,0.04842226784676316,0.18177017793059347,-0.05145799368619919,1.799464464187622,-0.133172320574522,0.02542811492457985,1.4489130973815918,0.07288768887519836,0.0011375256960738885,True,0.007509772327972077,True,magnitude_attention_heads_sparsity70,0.06825154176443331,False,0.0017062885441108328,True
S-INH→NM_paths,2000,0.659927248954773,1.474485158920288,0.5956792622804642,0.7241328597068787,-0.05056842043995857,1.799622654914856,-0.13104142472147934,0.027461657952517232,1.076627254486084,0.31048503518104553,6.726259768476543e-42,True,1.976104624931342e-36,True,magnitude_attention_heads_sparsity70,4.035755861085925e-40,True,4.035755861085926e-41,True
S-INH→NNM_paths,2000,0.38028284907341003,1.4714932441711426,0.3113988943397999,0.44359455630183214,-0.05056842043995857,1.799622654914856,-0.13472093492746354,0.022783279186114638,1.1329758167266846,0.18862520158290863,6.334781279584056e-17,True,7.084760708444886e-14,True,magnitude_attention_heads_sparsity70,3.800868767750434e-15,True,2.0004572461844388e-16,True
